country,question_id,gps_dimension,response_type,option_code,option_label,count,n_valid,n_country,prob,polarity,question_text
NGA,Q109,risktaking,scale_1_10,2,,120,1235,1237,0.09716599190283401,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,3,,162,1235,1237,0.1311740890688259,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,4,,107,1235,1237,0.08663967611336032,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,5,,116,1235,1237,0.09392712550607288,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,6,,62,1235,1237,0.05020242914979757,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,7,,46,1235,1237,0.03724696356275304,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,8,,48,1235,1237,0.038866396761133605,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,9,,22,1235,1237,0.017813765182186234,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q109,risktaking,scale_1_10,10,,99,1235,1237,0.08016194331983806,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
NGA,Q174,posrecip,single_choice_2,1,To follow religious norms and ceremonies,473,1229,1237,0.38486574450772987,1,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?
NGA,Q174,posrecip,single_choice_2,2,To do good to other people / To make sense of life after death,756,1229,1237,0.6151342554922702,1,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?
NGA,Q176,negrecip,scale_1_10,1,Completely agree,241,1222,1237,0.1972176759410802,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,2,2,66,1222,1237,0.054009819967266774,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,3,3,120,1222,1237,0.09819967266775777,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,4,4,103,1222,1237,0.08428805237315876,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,5,5,158,1222,1237,0.12929623567921442,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,6,6,139,1222,1237,0.11374795417348608,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,7,7,124,1222,1237,0.10147299509001637,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,8,8,85,1222,1237,0.06955810147299508,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,9,9,55,1222,1237,0.045008183306055646,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q176,negrecip,scale_1_10,10,Completely disagree,131,1222,1237,0.1072013093289689,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
NGA,Q177,negrecip,scale_1_10,1,Never justifiable,822,1234,1237,0.6661264181523501,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,2,2,169,1234,1237,0.13695299837925445,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,3,3,97,1234,1237,0.07860615883306321,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,4,4,26,1234,1237,0.02106969205834684,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,5,5,26,1234,1237,0.02106969205834684,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,6,6,22,1234,1237,0.017828200972447326,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,7,7,11,1234,1237,0.008914100486223663,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,8,8,13,1234,1237,0.01053484602917342,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,9,9,6,1234,1237,0.004862236628849271,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q177,negrecip,scale_1_10,10,Always justifiable,42,1234,1237,0.03403565640194489,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,1,Never justifiable,815,1233,1237,0.6609894566098946,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,2,2,149,1233,1237,0.12084347120843471,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,3,3,106,1233,1237,0.08596918085969181,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,4,4,49,1233,1237,0.039740470397404706,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,5,5,35,1233,1237,0.028386050283860504,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,6,6,16,1233,1237,0.012976480129764802,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,7,7,6,1233,1237,0.004866180048661801,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,8,8,10,1233,1237,0.008110300081103,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,9,9,4,1233,1237,0.0032441200324412004,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q178,risktaking,scale_1_10,10,Always justifiable,43,1233,1237,0.034874290348742905,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,1,Never justifiable,927,1235,1237,0.7506072874493928,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,2,2,115,1235,1237,0.0931174089068826,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,3,3,89,1235,1237,0.07206477732793522,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,4,4,37,1235,1237,0.029959514170040485,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,5,5,19,1235,1237,0.015384615384615385,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,6,6,9,1235,1237,0.0072874493927125505,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,7,7,8,1235,1237,0.006477732793522267,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,8,8,6,1235,1237,0.004858299595141701,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,9,9,1,1235,1237,0.0008097165991902834,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q179,negrecip,scale_1_10,10,Always justifiable,24,1235,1237,0.019433198380566803,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,1,Never justifiable,671,1220,1237,0.55,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,2,2,145,1220,1237,0.11885245901639344,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,3,3,104,1220,1237,0.08524590163934426,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,4,4,60,1220,1237,0.04918032786885246,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,5,5,88,1220,1237,0.07213114754098361,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,6,6,27,1220,1237,0.022131147540983605,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,7,7,40,1220,1237,0.03278688524590164,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,8,8,19,1220,1237,0.01557377049180328,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,9,9,9,1220,1237,0.007377049180327869,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
NGA,Q195,negrecip,scale_1_10,10,Always justifiable,57,1220,1237,0.04672131147540984,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
RUS,Q12,posrecip,multiple_response_max_5,1,Yes,1019,1810,1810,0.5629834254143646,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
RUS,Q12,posrecip,multiple_response_max_5,2,No,791,1810,1810,0.43701657458563536,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
RUS,Q13,patience,multiple_response_max_5,1,Yes,870,1810,1810,0.48066298342541436,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
RUS,Q13,patience,multiple_response_max_5,2,No,940,1810,1810,0.5193370165745856,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
RUS,Q14,patience,multiple_response_max_5,1,Yes,715,1810,1810,0.39502762430939226,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
RUS,Q14,patience,multiple_response_max_5,2,No,1095,1810,1810,0.6049723756906077,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
RUS,Q43,patience,single_choice_3,1,Good thing,501,1695,1810,0.29557522123893804,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
RUS,Q43,patience,single_choice_3,2,Don't mind,327,1695,1810,0.1929203539823009,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
RUS,Q43,patience,single_choice_3,3,Bad thing,867,1695,1810,0.511504424778761,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
RUS,Q50,patience,scale_1_10,1,Completely dissatisfied,110,1797,1810,0.06121313299944352,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,2,2,93,1797,1810,0.05175292153589316,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,3,3,127,1797,1810,0.07067334446299388,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,4,4,178,1797,1810,0.09905397885364496,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,5,5,363,1797,1810,0.2020033388981636,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,6,6,317,1797,1810,0.17640511964385086,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,7,7,279,1797,1810,0.15525876460767946,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,8,8,186,1797,1810,0.10350584307178631,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,9,9,54,1797,1810,0.03005008347245409,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q50,patience,scale_1_10,10,Completely satisfied,90,1797,1810,0.05008347245409015,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
RUS,Q57,trust,single_choice_2,1,Most people can be trusted,422,1765,1810,0.23909348441926345,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
RUS,Q57,trust,single_choice_2,2,Need to be very careful,1343,1765,1810,0.7609065155807365,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
RUS,Q58,trust,single_choice_4,1,Trust completely,1542,1805,1810,0.8542936288088643,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
RUS,Q58,trust,single_choice_4,2,Trust somewhat,215,1805,1810,0.11911357340720222,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
RUS,Q58,trust,single_choice_4,3,Do not trust very much,39,1805,1810,0.021606648199445983,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
RUS,Q58,trust,single_choice_4,4,Do not trust at all,9,1805,1810,0.004986149584487534,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
RUS,Q59,trust,single_choice_4,1,Trust completely,352,1783,1810,0.19742007851934942,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
RUS,Q59,trust,single_choice_4,2,Trust somewhat,929,1783,1810,0.5210319685922602,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
RUS,Q59,trust,single_choice_4,3,Do not trust very much,402,1783,1810,0.22546270330902973,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
RUS,Q59,trust,single_choice_4,4,Do not trust at all,100,1783,1810,0.056085249579360626,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
RUS,Q60,trust,single_choice_4,1,Trust completely,393,1792,1810,0.21930803571428573,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
RUS,Q60,trust,single_choice_4,2,Trust somewhat,997,1792,1810,0.5563616071428571,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
RUS,Q60,trust,single_choice_4,3,Do not trust very much,327,1792,1810,0.18247767857142858,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
RUS,Q60,trust,single_choice_4,4,Do not trust at all,75,1792,1810,0.04185267857142857,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
RUS,Q61,trust,single_choice_4,1,Trust completely,46,1772,1810,0.025959367945823927,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
RUS,Q61,trust,single_choice_4,2,Trust somewhat,371,1772,1810,0.20936794582392776,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
RUS,Q61,trust,single_choice_4,3,Do not trust very much,808,1772,1810,0.45598194130925507,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
RUS,Q61,trust,single_choice_4,4,Do not trust at all,547,1772,1810,0.30869074492099324,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
RUS,Q62,trust,single_choice_4,1,Trust completely,85,1636,1810,0.0519559902200489,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
RUS,Q62,trust,single_choice_4,2,Trust somewhat,558,1636,1810,0.3410757946210269,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
RUS,Q62,trust,single_choice_4,3,Do not trust very much,630,1636,1810,0.38508557457212717,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
RUS,Q62,trust,single_choice_4,4,Do not trust at all,363,1636,1810,0.22188264058679708,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
RUS,Q63,trust,single_choice_4,1,Trust completely,91,1641,1810,0.055453991468616695,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
RUS,Q63,trust,single_choice_4,2,Trust somewhat,581,1641,1810,0.35405240706886043,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
RUS,Q63,trust,single_choice_4,3,Do not trust very much,619,1641,1810,0.3772090188909202,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
RUS,Q63,trust,single_choice_4,4,Do not trust at all,350,1641,1810,0.21328458257160268,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
RUS,Q64,trust,single_choice_4,1,A great deal,429,1699,1810,0.25250147145379637,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q64,trust,single_choice_4,2,Quite a lot,673,1699,1810,0.3961153619776339,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q64,trust,single_choice_4,3,Not very much,362,1699,1810,0.21306650971159505,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q64,trust,single_choice_4,4,None at all,235,1699,1810,0.1383166568569747,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q69,trust,single_choice_4,1,A great deal,213,1759,1810,0.12109152927799886,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q69,trust,single_choice_4,2,Quite a lot,704,1759,1810,0.40022740193291645,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q69,trust,single_choice_4,3,Not very much,527,1759,1810,0.29960204661739626,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q69,trust,single_choice_4,4,None at all,315,1759,1810,0.17907902217168845,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q70,trust,single_choice_4,1,A great deal,183,1704,1810,0.1073943661971831,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q70,trust,single_choice_4,2,Quite a lot,634,1704,1810,0.3720657276995305,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q70,trust,single_choice_4,3,Not very much,565,1704,1810,0.3315727699530516,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q70,trust,single_choice_4,4,None at all,322,1704,1810,0.18896713615023475,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q71,trust,single_choice_4,1,A great deal,246,1745,1810,0.14097421203438396,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q71,trust,single_choice_4,2,Quite a lot,711,1745,1810,0.40744985673352435,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q71,trust,single_choice_4,3,Not very much,497,1745,1810,0.2848137535816619,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q71,trust,single_choice_4,4,None at all,291,1745,1810,0.1667621776504298,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q73,trust,single_choice_4,1,A great deal,129,1614,1810,0.07992565055762081,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q73,trust,single_choice_4,2,Quite a lot,548,1614,1810,0.3395291201982652,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q73,trust,single_choice_4,3,Not very much,572,1614,1810,0.3543990086741016,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q73,trust,single_choice_4,4,None at all,365,1614,1810,0.22614622057001238,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q81,posrecip,single_choice_4,1,A great deal,204,1548,1810,0.13178294573643412,-1,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q81,posrecip,single_choice_4,2,Quite a lot,580,1548,1810,0.37467700258397935,-1,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q81,posrecip,single_choice_4,3,Not very much,493,1548,1810,0.3184754521963824,-1,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q81,posrecip,single_choice_4,4,None at all,271,1548,1810,0.17506459948320413,-1,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
RUS,Q99,altruism,single_choice_3,2,Active member,11,1785,1810,0.0061624649859943975,1,"Are you an active member, an inactive member, or not a member of an environmental organization?"
RUS,Q99,altruism,single_choice_3,1,Inactive member,26,1785,1810,0.014565826330532213,1,"Are you an active member, an inactive member, or not a member of an environmental organization?"
RUS,Q99,altruism,single_choice_3,0,Don't belong,1748,1785,1810,0.9792717086834734,1,"Are you an active member, an inactive member, or not a member of an environmental organization?"
RUS,Q101,altruism,single_choice_3,2,Active member,15,1787,1810,0.008393956351426972,1,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?"
RUS,Q101,altruism,single_choice_3,1,Inactive member,44,1787,1810,0.024622271964185788,1,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?"
RUS,Q101,altruism,single_choice_3,0,Don't belong,1728,1787,1810,0.9669837716843872,1,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?"
RUS,Q103,altruism,single_choice_3,2,Active member,9,1785,1810,0.005042016806722689,1,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?"
RUS,Q103,altruism,single_choice_3,1,Inactive member,26,1785,1810,0.014565826330532213,1,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?"
RUS,Q103,altruism,single_choice_3,0,Don't belong,1750,1785,1810,0.9803921568627451,1,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?"
RUS,Q106,risktaking,scale_1_10,1,nan,128,1769,1810,0.07235726399095534,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,2,,43,1769,1810,0.02430751837196156,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,3,,89,1769,1810,0.05031091011871114,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,4,,101,1769,1810,0.0570944036178632,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,5,,230,1769,1810,0.13001695873374788,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,6,,195,1769,1810,0.11023176936122103,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,7,,199,1769,1810,0.11249293386093838,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,8,,218,1769,1810,0.12323346523459582,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,9,,139,1769,1810,0.07857546636517806,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q106,risktaking,scale_1_10,10,,427,1769,1810,0.2413793103448276,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
RUS,Q107,risktaking,scale_1_10,1,nan,88,1629,1810,0.05402087170042971,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
