arm,country,item,dimension,raw,normalized,human_available,tvd
persona,NGA,Q106,risktaking,5.7399365111656167,0.5266596123517352,True,0.67421363858174821
uniform,NGA,Q106,risktaking,5.5,0.5,True,0.33806172157056713
human,NGA,Q106,risktaking,7.494652618354011,0.72162806870600127,True,0
adapter,NGA,Q107,risktaking,5.8773316818576342,0.54192574242862601,True,0.55652859333331406
adapter_persona,NGA,Q107,risktaking,5.3882747328494975,0.48758608142772197,True,0.41218304929370408
armA,NGA,Q107,risktaking,5.6929917484521875,0.5214435276057986,True,0.26300621000637908
armB,NGA,Q107,risktaking,10,1,True,0.66506109903690547
base,NGA,Q107,risktaking,5.6201549906246182,0.51335055451384648,True,0.53463006210800901
base_fixed_USA,NGA,Q107,risktaking,5.6359970598218077,0.51511078442464531,True,0.53860732277660117
persona,NGA,Q107,risktaking,6.038994093758185,0.55988823263979837,True,0.48294397765745117
uniform,NGA,Q107,risktaking,5.5,0.5,True,0.26800475305638255
human,NGA,Q107,risktaking,6.6541150280961796,0.6282350031217977,True,0
adapter,NGA,Q109,risktaking,5.1062381202453615,0.45624868002726238,True,0.70575538711713048
adapter_persona,NGA,Q109,risktaking,5.2511219812918508,0.47234688681020565,True,0.54973038662461904
armA,NGA,Q109,risktaking,5.6929917484521875,0.5214435276057986,True,0.32107385166367652
armB,NGA,Q109,risktaking,10,1,True,0.92155611017849282
base,NGA,Q109,risktaking,5.1869282284209106,0.46521424760232338,True,0.69796476943072261
base_fixed_USA,NGA,Q109,risktaking,5.2018321541790646,0.46687023935322941,True,0.69833389333591278
persona,NGA,Q109,risktaking,5.5949546824230927,0.51055052026923253,True,0.62797241790560088
uniform,NGA,Q109,risktaking,5.5,0.5,True,0.30080833477980695
human,NGA,Q109,risktaking,3.5925550769376908,0.28806167521529896,True,0
adapter,NGA,Q174,posrecip,0.027376488778351304,0.027376488778351304,True,0.35466106258307339
adapter_persona,NGA,Q174,posrecip,0.34510527095787252,0.34510527095787252,True,0.036932280403552231
armA,NGA,Q174,posrecip,0.31261838972568506,0.31261838972568506,True,0.069419161635739635
armB,NGA,Q174,posrecip,0,0,True,0.3820375513614247
base,NGA,Q174,posrecip,0.0068504800266449006,0.0068504800266449006,True,0.3751870713347798
base_fixed_USA,NGA,Q174,posrecip,0.0062899021368924002,0.0062899021368924002,True,0.3757476492245323
persona,NGA,Q174,posrecip,0.075858180021243504,0.075858180021243504,True,0.30617937134018125
uniform,NGA,Q174,posrecip,0.5,0.5,True,0.11796244863857527
human,NGA,Q174,posrecip,0.38203755136142475,0.38203755136142475,True,0
adapter,NGA,Q176,negrecip,5.6948844562055525,0.52165382846728359,True,0.53157912316889511
adapter_persona,NGA,Q176,negrecip,5.9841116898548785,0.55379018776165312,True,0.29951441554550717
armA,NGA,Q176,negrecip,5.5882523655891418,0.50980581839879358,True,0.14771044463605004
armB,NGA,Q176,negrecip,10,1,True,0.89101156246171642
base,NGA,Q176,negrecip,5.5936113303747339,0.51040125893052601,True,0.54207522710432898
base_fixed_USA,NGA,Q176,negrecip,5.5807928879954485,0.50897698755504983,True,0.54084804924038032
persona,NGA,Q176,negrecip,5.558280545102356,0.50647561612248404,True,0.3623151692873614
uniform,NGA,Q176,negrecip,5.5,0.5,True,0.14507089939635007
human,NGA,Q176,negrecip,5.0080232710082342,0.4453359190009149,True,0
adapter,NGA,Q177,negrecip,9.3153415743711037,0.92392684159678928,True,0.23634309038701762
adapter_persona,NGA,Q177,negrecip,7.3416836513541632,0.70463151681712921,True,0.38973583203990053
armA,NGA,Q177,negrecip,5.5882523655891418,0.50980581839879358,True,0.59364375823417315
armB,NGA,Q177,negrecip,10,1,True,0.33401484083634347
base,NGA,Q177,negrecip,9.051640745751989,0.89462674952799881,True,0.20173881647120276
base_fixed_USA,NGA,Q177,negrecip,9.274825983144984,0.91942510923833154,True,0.21712154467968672
persona,NGA,Q177,negrecip,8.7314272165824285,0.8590474685091587,True,0.20180739042973658
uniform,NGA,Q177,negrecip,5.5,0.5,True,0.60229346067399503
human,NGA,Q177,negrecip,8.9875332352470245,0.8875036928052249,True,0
adapter,NGA,Q178,risktaking,5.9818220710920684,0.55353578567689654,True,0.85068121109301853
adapter_persona,NGA,Q178,risktaking,5.4818564410453092,0.49798404900503435,True,0.76221508170848973
armA,NGA,Q178,risktaking,5.6929917484521875,0.5214435276057986,True,0.59952359845827885
armB,NGA,Q178,risktaking,10,1,True,0.9649968654745168
base,NGA,Q178,risktaking,5.9943905335712824,0.55493228150792029,True,0.83494800025061733
base_fixed_USA,NGA,Q178,risktaking,5.9162516417148865,0.54625018241276513,True,0.83249570191882249
persona,NGA,Q178,risktaking,6.2470849236651009,0.58300943596278898,True,0.84967057097205578
uniform,NGA,Q178,risktaking,5.5,0.5,True,0.58124365831848479
human,NGA,Q178,risktaking,2.0151975513622649,0.11279972792914054,True,0
adapter,NGA,Q179,negrecip,6.5283731202999009,0.61426368003332232,True,0.67636113142855736
adapter_persona,NGA,Q179,negrecip,8.0247791921217786,0.78053102134686425,True,0.28595807042474503
armA,NGA,Q179,negrecip,5.5882523655891418,0.50980581839879358,True,0.64370445459068037
armB,NGA,Q179,negrecip,10,1,True,0.25141259715324782
base,NGA,Q179,negrecip,9.3965025858390394,0.93294473175989323,True,0.16573033273608057
base_fixed_USA,NGA,Q179,negrecip,9.4510912345383602,0.93901013717092896,True,0.17154864312287404
persona,NGA,Q179,negrecip,9.7033032075357912,0.96703368972619907,True,0.22503002621231588
uniform,NGA,Q179,negrecip,5.5,0.5,True,0.6485874028467522
human,NGA,Q179,negrecip,9.3126007641619104,0.92362230712910121,True,0
adapter,NGA,Q195,negrecip,5.7447488606542851,0.5271943178504761,True,0.79401698150599154
adapter_persona,NGA,Q195,negrecip,4.6725331974127533,0.40805924415697259,True,0.5327642847531997
armA,NGA,Q195,negrecip,5.5882523655891418,0.50980581839879358,True,0.48361349309089363
armB,NGA,Q195,negrecip,10,1,True,0.95369862808210581
base,NGA,Q195,negrecip,5.5461014634387933,0.5051223848265326,True,0.77675540418008804
base_fixed_USA,NGA,Q195,negrecip,5.5195581846511379,0.50217313162790422,True,0.7778132332663088
persona,NGA,Q195,negrecip,5.647720635241086,0.51641340391567625,True,0.69687650338201301
uniform,NGA,Q195,negrecip,5.5,0.5,True,0.47514689958288897
human,NGA,Q195,negrecip,2.5924802966677984,0.17694225518531093,True,0
adapter,NLD,Q43,patience,1.9465780034856273,0.47328900174281363,True,0.56983676330268085
adapter_persona,NLD,Q43,patience,1.6720671328928429,0.33603356644642146,True,0.25294805957282784
armA,NLD,Q43,patience,2.4758538901805878,0.73792694509029388,True,0.35574924261265584
armB,NLD,Q43,patience,3,1,True,0.75486827033218784
base,NLD,Q43,patience,1.9720544194523646,0.4860272097261823,True,0.55240338328088412
base_fixed_USA,NLD,Q43,patience,1.9654621002804156,0.48273105014020778,True,0.5462333200183509
persona,NLD,Q43,patience,1.9624711828975854,0.48123559144879269,True,0.57494338977999382
uniform,NLD,Q43,patience,2,0.5,True,0.088201603665521197
human,NLD,Q43,patience,1.8476517754868271,0.42382588774341357,True,0
adapter,NLD,Q50,patience,6.7626648774448981,0.64029609749387761,True,0.57384139473952089
adapter_persona,NLD,Q50,patience,7.4504918864885106,0.71672132072094563,True,0.24313855281168048
armA,NLD,Q50,patience,5.9758538901805869,0.55287265446450962,True,0.36002725144421233
armB,NLD,Q50,patience,10,1,True,0.93433852140077822
base,NLD,Q50,patience,6.320539056170877,0.59117100624120855,True,0.56464416549476926
base_fixed_USA,NLD,Q50,patience,6.3070745276425102,0.58967494751583449,True,0.56660404834347555
persona,NLD,Q50,patience,6.9428840866524366,0.66032045407249296,True,0.56146142791556841
uniform,NLD,Q50,patience,5.5,0.5,True,0.40398832684824904
human,NLD,Q50,patience,7.2777237354085607,0.69752485948984011,True,0
adapter,NLD,Q57,trust,0.70578502783701125,0.70578502783701125,True,0.093729386415063815
adapter_persona,NLD,Q57,trust,0.49218813572079562,0.49218813572079562,True,0.11986750570115187
armA,NLD,Q57,trust,0.6490284651517868,0.6490284651517868,True,0.036972823729839316
armB,NLD,Q57,trust,1,1,True,0.38794435857805254
base,NLD,Q57,trust,0.26588047309981694,0.26588047309981694,True,0.34617516832213058
base_fixed_USA,NLD,Q57,trust,0.24508501313237169,0.24508501313237169,True,0.36697062828957572
persona,NLD,Q57,trust,0.88079707797788254,0.88079707797788254,True,0.26874143655593508
uniform,NLD,Q57,trust,0.5,0.5,True,0.11205564142194746
human,NLD,Q57,trust,0.61205564142194746,0.61205564142194746,True,0
adapter,NLD,Q58,trust,3.4162722273916204,0.80542407579720676,True,0.43281524872187466
adapter_persona,NLD,Q58,trust,3.5431766732363608,0.84772555774545355,True,0.28164693570976357
armA,NLD,Q58,trust,2.6490284651517868,0.54967615505059564,True,0.53215922137234339
armB,NLD,Q58,trust,4,1,True,0.17133038782523316
base,NLD,Q58,trust,3.4824117207947269,0.82747057359824228,True,0.36246077156128526
base_fixed_USA,NLD,Q58,trust,3.4583392679043596,0.81944642263478651,True,0.3854808632770092
persona,NLD,Q58,trust,3.7977084353639836,0.9325694784546612,True,0.059399228385757195
uniform,NLD,Q58,trust,2.5,0.5,True,0.57866961217476687
human,NLD,Q58,trust,3.7869415807560136,0.92898052691867117,True,0
adapter,NLD,Q59,trust,2.989620919513988,0.66320697317132937,True,0.4498162079700081
adapter_persona,NLD,Q59,trust,3.1977955114593617,0.73259850381978719,True,0.27155529609593831
armA,NLD,Q59,trust,2.6490284651517868,0.54967615505059564,True,0.32852154102922138
armB,NLD,Q59,trust,4,1,True,0.6083162217659136
base,NLD,Q59,trust,2.9832703265110219,0.66109010883700725,True,0.40658074171198338
base_fixed_USA,NLD,Q59,trust,2.983595522284181,0.6611985074280603,True,0.41007871442982746
persona,NLD,Q59,trust,3.0909313097270195,0.69697710324233986,True,0.40474643827343321
uniform,NLD,Q59,trust,2.5,0.5,True,0.38809034907597534
human,NLD,Q59,trust,3.2530800821355235,0.75102669404517453,True,0
adapter,NLD,Q60,trust,3.1400554263877423,0.71335180879591409,True,0.49056840068545038
adapter_persona,NLD,Q60,trust,3.325605647701293,0.77520188256709766,True,0.24744905920645896
armA,NLD,Q60,trust,2.6490284651517868,0.54967615505059564,True,0.41276320776352277
armB,NLD,Q60,trust,4,1,True,0.39328063241106714
base,NLD,Q60,trust,3.1813854330712408,0.72712847769041355,True,0.43950706237258896
base_fixed_USA,NLD,Q60,trust,3.1939495615702511,0.731316520523417,True,0.42752817309658431
persona,NLD,Q60,trust,3.2214743817934304,0.74049146059781012,True,0.41094058010253348
uniform,NLD,Q60,trust,2.5,0.5,True,0.47233201581027673
human,NLD,Q60,trust,3.5741106719367588,0.8580368906455863,True,0
adapter,NLD,Q61,trust,2.9480638517531972,0.64935461725106569,True,0.31413583935608885
adapter_persona,NLD,Q61,trust,3.0407613134403091,0.68025377114676966,True,0.25801997223901174
armA,NLD,Q61,trust,2.6490284651517868,0.54967615505059564,True,0.38538885559225122
armB,NLD,Q61,trust,4,1,True,0.9464285714285714
base,NLD,Q61,trust,2.8851287746917778,0.62837625823059262,True,0.24539242892155055
base_fixed_USA,NLD,Q61,trust,2.8862271848811716,0.62874239496039053,True,0.24743040905698729
persona,NLD,Q61,trust,2.9551332483989312,0.65171108279964374,True,0.30971590092211704
uniform,NLD,Q61,trust,2.5,0.5,True,0.38182773109243695
human,NLD,Q61,trust,2.6701680672268906,0.55672268907563016,True,0
adapter,NLD,Q62,trust,2.9866718006459037,0.66222393354863451,True,0.36035449871441461
adapter_persona,NLD,Q62,trust,3.0717865325391709,0.69059551084639026,True,0.23685268193454784
armA,NLD,Q62,trust,2.6490284651517868,0.54967615505059564,True,0.34982574351217066
armB,NLD,Q62,trust,4,1,True,0.79550827423167847
base,NLD,Q62,trust,2.9828848533647601,0.66096161778825335,True,0.33762992328134334
base_fixed_USA,NLD,Q62,trust,2.9830138094600915,0.66100460315336385,True,0.34371173599486016
persona,NLD,Q62,trust,3.0027424123020556,0.66758080410068521,True,0.34588469011517364
uniform,NLD,Q62,trust,2.5,0.5,True,0.36288416075650121
human,NLD,Q62,trust,2.9864066193853427,0.66213553979511419,True,0
adapter,NLD,Q63,trust,2.9847157207609638,0.66157190692032131,True,0.32591409032790097
adapter_persona,NLD,Q63,trust,3.1316658522613818,0.71055528408712731,True,0.16794918418508598
armA,NLD,Q63,trust,2.6490284651517868,0.54967615505059564,True,0.37256911312004187
armB,NLD,Q63,trust,4,1,True,0.82301908617698083
base,NLD,Q63,trust,2.9781201320889199,0.6593733773629733,True,0.29151294405596584
base_fixed_USA,NLD,Q63,trust,2.9708565747832969,0.6569521915944323,True,0.28690116756772766
persona,NLD,Q63,trust,3.0232136895158179,0.67440456317193931,True,0.30112841022249182
uniform,NLD,Q63,trust,2.5,0.5,True,0.38562753036437247
human,NLD,Q63,trust,2.9560439560439562,0.65201465201465203,True,0
adapter,NLD,Q64,trust,2.8441893090862678,0.61472976969542259,True,0.51307614480532693
adapter_persona,NLD,Q64,trust,2.918536808901119,0.63951226963370633,True,0.50143197976712017
armA,NLD,Q64,trust,2.6490284651517868,0.54967615505059564,True,0.31820871886057783
armB,NLD,Q64,trust,4,1,True,0.95986622073578598
base,NLD,Q64,trust,2.7263790113469155,0.57545967044897184,True,0.40871231375558792
base_fixed_USA,NLD,Q64,trust,2.7121755996547465,0.57072519988491555,True,0.39960102162562611
persona,NLD,Q64,trust,2.6651543826274144,0.55505146087580481,True,0.41356198090058904
uniform,NLD,Q64,trust,2.5,0.5,True,0.25863991081382387
human,NLD,Q64,trust,1.9894091415830546,0.32980304719435155,True,0
adapter,NLD,Q69,trust,2.8853912358053013,0.62846374526843374,True,0.14280306256458178
adapter_persona,NLD,Q69,trust,3.1384660327572806,0.71282201091909358,True,0.2085432275372982
armA,NLD,Q69,trust,2.6490284651517868,0.54967615505059564,True,0.37417188882691887
armB,NLD,Q69,trust,4,1,True,0.9131961866532865
base,NLD,Q69,trust,2.8205259386540593,0.60684197955135311,True,0.062795663222149717
base_fixed_USA,NLD,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.072217853419868042
persona,NLD,Q69,trust,3.2391253921069616,0.74637513070232053,True,0.25331564505390414
uniform,NLD,Q69,trust,2.5,0.5,True,0.38723030607124942
human,NLD,Q69,trust,2.7681886603110888,0.5893962201036963,True,0
adapter,NLD,Q70,trust,2.9029702429710289,0.63432341432367634,True,0.25053960484976984
adapter_persona,NLD,Q70,trust,3.0750209288924255,0.6916736429641418,True,0.21637942508247757
armA,NLD,Q70,trust,2.6490284651517868,0.54967615505059564,True,0.32188019848068988
armB,NLD,Q70,trust,4,1,True,0.87468545546049326
base,NLD,Q70,trust,2.7866415517141689,0.59554718390472294,True,0.14340932800910577
base_fixed_USA,NLD,Q70,trust,2.8090073137919416,0.60300243793064723,True,0.16678815195697022
persona,NLD,Q70,trust,3.0629336455617358,0.68764454852057855,True,0.23840786553411253
uniform,NLD,Q70,trust,2.5,0.5,True,0.31831907398087567
human,NLD,Q70,trust,2.7463512833417214,0.58211709444724047,True,0
adapter,NLD,Q71,trust,2.3707981900690109,0.45693273002300366,True,0.2016216881890322
adapter_persona,NLD,Q71,trust,2.9276635311186086,0.64255451037286948,True,0.51926548252986171
armA,NLD,Q71,trust,2.6490284651517868,0.54967615505059564,True,0.29464328882847146
armB,NLD,Q71,trust,4,1,True,0.98296593186372749
base,NLD,Q71,trust,2.2931154250837391,0.43103847502791304,True,0.1991942286211312
base_fixed_USA,NLD,Q71,trust,2.2980648346585788,0.43268827821952627,True,0.19605980815370466
persona,NLD,Q71,trust,2.6520014886870302,0.55066716289567674,True,0.35230669969937861
uniform,NLD,Q71,trust,2.5,0.5,True,0.2910821643286573
human,NLD,Q71,trust,2.1292585170340681,0.37641950567802268,True,0
adapter,NLD,Q73,trust,2.6881297943888711,0.562709931462957,True,0.36863315178500855
adapter_persona,NLD,Q73,trust,2.8961302883546454,0.63204342945154846,True,0.49332142740858587
armA,NLD,Q73,trust,2.6490284651517868,0.54967615505059564,True,0.35186979257592416
armB,NLD,Q73,trust,4,1,True,0.9867864693446089
base,NLD,Q73,trust,2.5145573184215806,0.50485243947386016,True,0.19816730922390383
base_fixed_USA,NLD,Q73,trust,2.4940816124279097,0.49802720414263657,True,0.17879304493653653
persona,NLD,Q73,trust,2.6053658382587321,0.53512194608624408,True,0.29643890368301612
uniform,NLD,Q73,trust,2.5,0.5,True,0.34830866807610994
human,NLD,Q73,trust,2.1738900634249472,0.39129668780831572,True,0
adapter,NLD,Q81,posrecip,3.0146381305877208,0.6715460435292403,True,0.45093471378753724
adapter_persona,NLD,Q81,posrecip,3.2255180926550229,0.74183936421834096,True,0.44066395451567159
armA,NLD,Q81,posrecip,2.4257992878556252,0.4752664292852084,True,0.38771490007582465
armB,NLD,Q81,posrecip,1,0,True,0.92491838955386285
base,NLD,Q81,posrecip,2.9379301600301284,0.6459767200100428,True,0.38045890126263476
base_fixed_USA,NLD,Q81,posrecip,2.933953426269869,0.64465114208995633,True,0.37213776002224785
persona,NLD,Q81,posrecip,3.077666702685006,0.69255556756166869,True,0.45055906547111052
uniform,NLD,Q81,posrecip,2.5,0.5,True,0.38683351468988025
human,NLD,Q81,posrecip,2.452665941240479,0.48422198041349301,True,0
adapter,NLD,Q99,altruism,1.9087697555574425,0.95438487777872127,True,0.92507823754538843
adapter_persona,NLD,Q99,altruism,1.7833883643044706,0.89169418215223528,True,0.8838001444947623
armA,NLD,Q99,altruism,0.90496878325939167,0.45248439162969584,True,0.5043612508352765
armB,NLD,Q99,altruism,0,0,True,0.11365902293120636
base,NLD,Q99,altruism,1.3304804228972185,0.66524021144860923,True,0.65630586501878008
base_fixed_USA,NLD,Q99,altruism,1.2792851299000041,0.63964256495000205,True,0.63630953056358974
persona,NLD,Q99,altruism,0.79045269188563727,0.39522634594281864,True,0.55484201664470212
uniform,NLD,Q99,altruism,1,0.5,True,0.5530076437354603
human,NLD,Q99,altruism,0.13060817547357925,0.065304087736789626,True,0
adapter,NLD,Q101,altruism,1.8355832190132586,0.9177916095066293,True,0.85431220975268085
adapter_persona,NLD,Q101,altruism,1.7676197003120926,0.88380985015604629,True,0.84936928703894787
armA,NLD,Q101,altruism,0.90496878325939167,0.45248439162969584,True,0.47131368694013559
armB,NLD,Q101,altruism,0,0,True,0.1467065868263473
base,NLD,Q101,altruism,1.2246439946807794,0.61232199734038972,True,0.60304013750445917
base_fixed_USA,NLD,Q101,altruism,1.2169858475220729,0.60849292376103647,True,0.60338053345948284
persona,NLD,Q101,altruism,0.92347084517989564,0.46173542258994782,True,0.60856513994969341
uniform,NLD,Q101,altruism,1,0.5,True,0.51996007984031933
human,NLD,Q101,altruism,0.18363273453093812,0.091816367265469059,True,0
adapter,NLD,Q103,altruism,1.3269019241814202,0.66345096209071008,True,0.65167983064929325
adapter_persona,NLD,Q103,altruism,1.6863018803925049,0.84315094019625247,True,0.94367239745853793
armA,NLD,Q103,altruism,0.90496878325939167,0.45248439162969584,True,0.58048273622894542
armB,NLD,Q103,altruism,0,0,True,0.037537537537537538
base,NLD,Q103,altruism,0.65825133364359478,0.32912566682179739,True,0.36280383363288948
base_fixed_USA,NLD,Q103,altruism,0.64442636526289543,0.32221318263144771,True,0.35270345732773922
persona,NLD,Q103,altruism,0.19821533165272642,0.099107665826363212,True,0.11866772798112289
uniform,NLD,Q103,altruism,1,0.5,True,0.62912912912912922
human,NLD,Q103,altruism,0.04954954954954955,0.024774774774774775,True,0
adapter,NLD,Q106,risktaking,5.4209523358979839,0.49121692621088708,True,0.55726754651113009
adapter_persona,NLD,Q106,risktaking,5.2573515183798261,0.47303905759775844,True,0.42582081324123289
armA,NLD,Q106,risktaking,5.5946631208062163,0.51051812453402401,True,0.19924825216032002
armB,NLD,Q106,risktaking,10,1,True,0.94385432473444608
base,NLD,Q106,risktaking,5.3953451262379879,0.48837168069310977,True,0.50169050552004668
base_fixed_USA,NLD,Q106,risktaking,5.406422350591277,0.48960248339903079,True,0.49669876925184159
persona,NLD,Q106,risktaking,5.131065283560682,0.45900725372896467,True,0.49783743380905388
uniform,NLD,Q106,risktaking,5.5,0.5,True,0.19109762266059682
human,NLD,Q106,risktaking,5.2271117855336371,0.46967908728151525,True,0
adapter,NLD,Q107,risktaking,5.83589004786222,0.5373211164291356,True,0.28659562615655459
adapter_persona,NLD,Q107,risktaking,4.9044568721427355,0.43382854134919285,True,0.14826332103855649
armA,NLD,Q107,risktaking,5.5946631208062163,0.51051812453402401,True,0.34322756056915044
armB,NLD,Q107,risktaking,10,1,True,0.96329188869153348
base,NLD,Q107,risktaking,5.62015499062462,0.5133505545138467,True,0.19213922071925485
base_fixed_USA,NLD,Q107,risktaking,5.6359970598218077,0.51511078442464531,True,0.18818292770066938
persona,NLD,Q107,risktaking,4.5055200103207262,0.38950222336896956,True,0.27941496241456643
uniform,NLD,Q107,risktaking,5.5,0.5,True,0.34304322084073419
human,NLD,Q107,risktaking,5.3463587921847244,0.4829287546871916,True,0
adapter,NLD,Q109,risktaking,5.2710356140939272,0.474559512677103,True,0.41521911120329169
adapter_persona,NLD,Q109,risktaking,4.9155653671766526,0.43506281857518364,True,0.23980286203848125
armA,NLD,Q109,risktaking,5.5946631208062163,0.51051812453402401,True,0.35969981376115245
armB,NLD,Q109,risktaking,10,1,True,0.98123044838373308
base,NLD,Q109,risktaking,5.1869282284209106,0.46521424760232338,True,0.35090183580941581
base_fixed_USA,NLD,Q109,risktaking,5.2018321541790646,0.46687023935322941,True,0.36097872407392628
persona,NLD,Q109,risktaking,4.7082901224825671,0.41203223583139637,True,0.25649293076828023
uniform,NLD,Q109,risktaking,5.5,0.5,True,0.35495307612095933
human,NLD,Q109,risktaking,4.6788321167883211,0.40875912408759124,True,0
adapter,NLD,Q174,posrecip,0.0068504800266449006,0.0068504800266449006,True,0.39418222221087662
adapter_persona,NLD,Q174,posrecip,0.032100707874465013,0.032100707874465013,True,0.36893199436305657
armA,NLD,Q174,posrecip,0.4257992878556251,0.4257992878556251,True,0.024766585618103604
armB,NLD,Q174,posrecip,0,0,True,0.40103270223752152
base,NLD,Q174,posrecip,0.0068504800266449006,0.0068504800266449006,True,0.39418222221087662
base_fixed_USA,NLD,Q174,posrecip,0.0062899021368924002,0.0062899021368924002,True,0.39474280010062912
persona,NLD,Q174,posrecip,0.0038244836446372,0.0038244836446372,True,0.39720821859288435
uniform,NLD,Q174,posrecip,0.5,0.5,True,0.098967297762478479
human,NLD,Q174,posrecip,0.40103270223752152,0.40103270223752152,True,0
adapter,NLD,Q176,negrecip,5.4855759694119186,0.49839732993465763,True,0.52901960465974329
adapter_persona,NLD,Q176,negrecip,5.6668605761918673,0.51854006402131858,True,0.22529938759557427
armA,NLD,Q176,negrecip,5.7072204649448395,0.52302449610498214,True,0.25125685228722489
armB,NLD,Q176,negrecip,10,1,True,0.96379594075699393
base,NLD,Q176,negrecip,5.5936113303747339,0.51040125893052601,True,0.42960529607292636
base_fixed_USA,NLD,Q176,negrecip,5.5807928879954485,0.50897698755504983,True,0.42521276021123044
persona,NLD,Q176,negrecip,5.308874125695981,0.47876379174399791,True,0.34262105297018047
uniform,NLD,Q176,negrecip,5.5,0.5,True,0.25024684585847501
human,NLD,Q176,negrecip,5.5085024684585848,0.50094471871762059,True,0
adapter,NLD,Q177,negrecip,6.3105022516742597,0.59005580574158445,True,0.71851881656449401
adapter_persona,NLD,Q177,negrecip,6.1787237609426491,0.57541375121584992,True,0.74388323810729251
armA,NLD,Q177,negrecip,5.7072204649448395,0.52302449610498214,True,0.65388624441836307
armB,NLD,Q177,negrecip,10,1,True,0.2505102040816326
base,NLD,Q177,negrecip,9.051640745751989,0.89462674952799881,True,0.1327151308714434
base_fixed_USA,NLD,Q177,negrecip,9.274825983144984,0.91942510923833154,True,0.14673961155280579
persona,NLD,Q177,negrecip,8.6245003696811224,0.84716670774234692,True,0.22306823830581407
uniform,NLD,Q177,negrecip,5.5,0.5,True,0.67448979591836744
human,NLD,Q177,negrecip,9.4306122448979597,0.93673469387755104,True,0
adapter,NLD,Q178,risktaking,6.052181521810283,0.56135350242336479,True,0.81335854185899137
adapter_persona,NLD,Q178,risktaking,5.8200972845724372,0.53556636495249299,True,0.76558490110998623
armA,NLD,Q178,risktaking,5.5946631208062163,0.51051812453402401,True,0.53336620944832236
armB,NLD,Q178,risktaking,10,1,True,0.99492643328259767
base,NLD,Q178,risktaking,5.9943905335712824,0.55493228150792029,True,0.75830069567343938
base_fixed_USA,NLD,Q178,risktaking,5.9162516417148865,0.54625018241276513,True,0.75584839734164466
persona,NLD,Q178,risktaking,6.0414538087088214,0.56016153430098015,True,0.75715517355229578
uniform,NLD,Q178,risktaking,5.5,0.5,True,0.52141045154743781
human,NLD,Q178,risktaking,2.0953830542871641,0.12170922825412935,True,0
adapter,NLD,Q179,negrecip,6.2875224791138464,0.58750249767931628,True,0.83917726473169774
adapter_persona,NLD,Q179,negrecip,7.8305299806482749,0.75894777562758609,True,0.42757117602980482
armA,NLD,Q179,negrecip,5.7072204649448395,0.52302449610498214,True,0.71297048260326223
armB,NLD,Q179,negrecip,10,1,True,0.1753410813542193
base,NLD,Q179,negrecip,9.3965025858390394,0.93294473175989323,True,0.11430988590759063
base_fixed_USA,NLD,Q179,negrecip,9.4510912345383602,0.93901013717092896,True,0.11893123287002187
persona,NLD,Q179,negrecip,9.8426579345112426,0.98251754827902693,True,0.15930254008349456
uniform,NLD,Q179,negrecip,5.5,0.5,True,0.73329964628600308
human,NLD,Q179,negrecip,9.6528549772612422,0.96142833080680468,True,0
adapter,NLD,Q195,negrecip,5.8330100080679728,0.53700111200755252,True,0.65416110080358802
adapter_persona,NLD,Q195,negrecip,3.8578015205389966,0.31753350228211075,True,0.23160312173973588
armA,NLD,Q195,negrecip,5.7072204649448395,0.52302449610498214,True,0.37645244112641713
armB,NLD,Q195,negrecip,10,1,True,0.96344647519582249
base,NLD,Q195,negrecip,5.5461014634387933,0.5051223848265326,True,0.612030634804416
base_fixed_USA,NLD,Q195,negrecip,5.5195581846511379,0.50217313162790422,True,0.61308846389063665
persona,NLD,Q195,negrecip,1.4939475192185498,0.054883057690949984,True,0.4623136184876685
uniform,NLD,Q195,negrecip,5.5,0.5,True,0.35613577023498699
human,NLD,Q195,negrecip,3.4015665796344647,0.26684073107049611,True,0
adapter,RUS,Q43,patience,2.0133777469147649,0.50668887345738245,True,0.78618624221948619
adapter_persona,RUS,Q43,patience,2.6171327068802981,0.80856635344014904,True,0.26769350684267151
armA,RUS,Q43,patience,1.9623610265552998,0.48118051327764988,True,0.20133949801618939
armB,RUS,Q43,patience,1,0,True,0.70741241154289836
base,RUS,Q43,patience,1.9772230264275823,0.48861151321379115,True,0.73337445419370662
base_fixed_USA,RUS,Q43,patience,1.9654621002804156,0.48273105014020778,True,0.7122397028585451
persona,RUS,Q43,patience,2.1747670400235055,0.58738352001175276,True,0.44926355903659121
uniform,RUS,Q43,patience,2,0.5,True,0.18269714489855637
human,RUS,Q43,patience,2.223442889774788,0.61172144488739399,True,0
adapter,RUS,Q50,patience,5.9103843302116141,0.54559825891240155,True,0.5758530837670176
adapter_persona,RUS,Q50,patience,4.9192568387555697,0.43547298208395219,True,0.32416600674872342
armA,RUS,Q50,patience,5.4623610265552998,0.49581789183947778,True,0.24079457642879554
armB,RUS,Q50,patience,1,0,True,0.93829606093979279
base,RUS,Q50,patience,6.2781176192182144,0.58645751324646822,True,0.56385472598688724
base_fixed_USA,RUS,Q50,patience,6.3070745276425102,0.58967494751583449,True,0.57005914425331661
persona,RUS,Q50,patience,5.7097057529455579,0.52330063921617309,True,0.41173150581675255
uniform,RUS,Q50,patience,5.5,0.5,True,0.23894474128797
